;movie_title;title_year;language;country;Couleur;duration;budget;genres;cast_total_facebook_likes;movie_facebook_likes;imdb_score;movie_imdb_link;action;adventure;animation;biography;comedy;crime;documentary;drama;family;fantasy;film-noir;game-show;history;horror;music;musical;mystery;news;reality-tv;romance;sci-fi;short;sport;thriller;war;western;english;french;australia;canada;france;germany;uk;usa; black and white;color
1229;Jersey Boys ;2014.0;English;USA;Color;134.0;40000000.0;Biography|Drama|Music|Musical;2281.0;16000.0;6.9;http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1230;The Rainmaker ;1997.0;English;USA;Color;135.0;40000000.0;Crime|Drama|Thriller;16762.0;0.0;7.1;http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1231;Gothika ;2003.0;English;USA;Color;98.0;40000000.0;Horror|Mystery|Thriller;22318.0;0.0;5.8;http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1232;Amistad ;1997.0;English;USA;Color;155.0;36000000.0;Drama|History;37570.0;0.0;7.2;http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1233;Medicine Man ;1992.0;English;USA;Color;106.0;40000000.0;Adventure|Drama|Romance;519.0;694.0;6.0;http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1234;Aliens vs. Predator: Requiem ;2007.0;English;USA;Color;102.0;40000000.0;Action|Horror|Sci-Fi|Thriller;4324.0;0.0;4.7;http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1235;Ri¢hie Ri¢h ;1994.0;English;USA;Color;95.0;40000000.0;Comedy|Family;4634.0;0.0;5.2;http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1236;Autumn in New York ;2000.0;English;USA;Color;103.0;40000000.0;Drama|Romance;26938.0;0.0;5.5;http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1238;Paul ;2011.0;English;USA;Color;109.0;40000000.0;Adventure|Comedy|Sci-Fi;390.0;42000.0;7.0;http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1239;The Guilt Trip ;2012.0;English;USA;Color;95.0;40000000.0;Comedy|Drama;1070.0;0.0;5.8;http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1240;Scream 4 ;2011.0;English;USA;Color;111.0;40000000.0;Horror|Mystery;4486.0;26000.0;6.2;http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1241;8MM ;1999.0;English;Germany;Color;123.0;40000000.0;Mystery|Thriller;12970.0;0.0;6.5;http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1242;The Doors ;1991.0;English;USA;Color;140.0;38000000.0;Biography|Drama|Music|Musical;3044.0;0.0;7.2;http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1243;Sex Tape ;2014.0;English;USA;Color;94.0;40000000.0;Comedy;1488.0;0.0;5.1;http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1244;Hanging Up ;2000.0;English;Germany;Color;94.0;60000000.0;Comedy|Drama;1238.0;390.0;4.7;http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1245;Final Destination 5 ;2011.0;English;USA;Color;92.0;40000000.0;Horror;3074.0;20000.0;5.9;http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1246;Mickey Blue Eyes ;1999.0;English;UK;Color;102.0;40000000.0;Comedy|Crime|Romance;2913.0;445.0;5.8;http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1247;Pay It Forward ;2000.0;English;USA;Color;123.0;40000000.0;Drama;23920.0;16000.0;7.2;http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1248;Fever Pitch ;2005.0;English;USA;Color;104.0;30000000.0;Comedy|Drama|Romance|Sport;1827.0;0.0;6.2;http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1250;Drillbit Taylor ;2008.0;English;USA;Color;102.0;40000000.0;Comedy|Drama;3239.0;702.0;5.7;http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1251;A Million Ways to Die in the West ;2014.0;English;USA;Color;136.0;40000000.0;Comedy|Western;28927.0;24000.0;6.1;http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1252;The Shadow ;1994.0;English;USA;Color;93.0;25000000.0;Action|Adventure|Crime|Fantasy|Mystery|Thriller;2711.0;0.0;6.0;http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1253;Extremely Loud & Incredibly Close ;2011.0;English;USA;Color;129.0;40000000.0;Adventure|Drama|Mystery;15595.0;39000.0;6.9;http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1254;Morning Glory ;2010.0;English;USA;Color;107.0;40000000.0;Comedy|Drama|Romance;621.0;0.0;6.5;http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1255;Get Rich or Die Tryin' ;2005.0;English;USA;Color;117.0;40000000.0;Biography|Crime|Drama|Music;3969.0;0.0;5.0;http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1256;The Art of War ;2000.0;English;USA;Color;116.0;40000000.0;Action|Adventure|Crime|Thriller;3753.0;470.0;5.7;http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1257;Rent ;2005.0;English;USA;Color;135.0;40000000.0;Drama|Musical|Romance;5917.0;3000.0;7.0;http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1258;Bless the Child ;2000.0;English;USA;Color;107.0;40000000.0;Crime|Drama|Horror|Thriller;4565.0;394.0;5.1;http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1259;The Out-of-Towners ;1999.0;English;USA;Color;90.0;40000000.0;Comedy;1335.0;279.0;5.3;http://www.imdb.com/title/tt0129280/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1260;The Island of Dr. Moreau ;1996.0;English;USA;Color;99.0;40000000.0;Horror|Sci-Fi|Thriller;10469.0;0.0;4.4;http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1261;The Musketeer ;2001.0;English;Germany;Color;104.0;40000000.0;Action|Adventure|Romance;2888.0;299.0;4.7;http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1262;The Other Boleyn Girl ;2008.0;English;UK;Color;115.0;35000000.0;Biography|Drama|History|Romance;77823.0;0.0;6.7;http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1263;Sweet November ;2001.0;English;USA;Color;119.0;40000000.0;Drama|Romance;29484.0;8000.0;6.7;http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1264;The Reaping ;2007.0;English;USA;Color;99.0;40000000.0;Horror|Thriller;960.0;0.0;5.7;http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1265;Mean Streets ;1973.0;English;USA;Color;112.0;500000.0;Crime|Drama|Romance|Thriller;23737.0;0.0;7.4;http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1266;Renaissance Man ;1994.0;English;USA;Color;128.0;40000000.0;Comedy|Drama;3126.0;680.0;6.1;http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1267;Colombiana ;2011.0;English;France;Color;112.0;40000000.0;Action|Crime|Drama|Thriller;3432.0;15000.0;6.4;http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1268;The Magic Sword: Quest for Camelot ;1998.0;English;USA;Color;86.0;40000000.0;Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical;14275.0;0.0;6.2;http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1269;City by the Sea ;2002.0;English;USA;Color;108.0;60000000.0;Crime|Drama|Mystery|Thriller;34377.0;416.0;6.2;http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1270;At First Sight ;1999.0;English;USA; Black and White;128.0;60000000.0;Drama|Romance;3821.0;0.0;5.9;http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1271;Torque ;2004.0;English;USA;Color;84.0;40000000.0;Action|Comedy|Crime;5039.0;0.0;4.0;http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1272;City Hall ;1996.0;English;USA;Color;111.0;40000000.0;Drama|Thriller;17877.0;309.0;6.2;http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1273;Showgirls ;1995.0;English;France;Color;131.0;45000000.0;Drama;18913.0;0.0;4.6;http://www.imdb.com/title/tt0114436/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1274;Marie Antoinette ;2006.0;English;USA;Color;123.0;40000000.0;Biography|Drama|History|Romance;7243.0;0.0;6.4;http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1275;Kiss of Death ;1995.0;English;USA;Color;101.0;40000000.0;Action|Crime|Thriller;14008.0;555.0;5.9;http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1276;Get Carter ;2000.0;English;USA;Color;102.0;40000000.0;Action|Crime|Drama|Thriller;14463.0;604.0;5.1;http://www.imdb.com/title/tt0208988/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1278;Ishtar ;1987.0;English;USA;Color;107.0;51000000.0;Action|Adventure|Comedy|Music|Thriller;3374.0;754.0;4.2;http://www.imdb.com/title/tt0093278/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1279;Fantastic Mr. Fox ;2009.0;English;USA;Color;87.0;40000000.0;Adventure|Animation|Comedy|Crime|Family;24770.0;15000.0;7.8;http://www.imdb.com/title/tt0432283/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1280;Life or Something Like It ;2002.0;English;USA;Color;103.0;40000000.0;Comedy|Romance;12566.0;835.0;5.8;http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1281;Memoirs of an Invisible Man ;1992.0;English;USA;Color;99.0;40000000.0;Comedy|Romance|Sci-Fi|Thriller;2125.0;630.0;5.9;http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1282;Amélie ;2001.0;French;France; Black and White;122.0;77000000.0;Comedy|Romance;809.0;39000.0;8.4;http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1283;New York Minute ;2004.0;English;USA;Color;91.0;30000000.0;Comedy|Crime|Family|Romance;3974.0;849.0;4.8;http://www.imdb.com/title/tt0363282/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1284;Alfie ;2004.0;English;UK;Color;103.0;60000000.0;Comedy|Drama|Romance;3639.0;0.0;6.2;http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1285;Big Miracle ;2012.0;English;USA;Color;107.0;40000000.0;Biography|Drama|Romance;1702.0;0.0;6.5;http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1286;The Deep End of the Ocean ;1999.0;English;USA;Color;106.0;40000000.0;Drama;4327.0;579.0;6.3;http://www.imdb.com/title/tt0120646/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1287;Feardotcom ;2002.0;English;UK;Color;101.0;42000000.0;Crime|Horror|Thriller;4262.0;612.0;3.3;http://www.imdb.com/title/tt0295254/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1288;Cirque du Freak: The Vampire's Assistant ;2009.0;English;USA;Color;109.0;40000000.0;Action|Adventure|Fantasy|Thriller;20503.0;0.0;5.9;http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
